146	177	67	104	49,0	60,3		27,7	49,0
147	172	68	101	41,0	60,2		27,7	50,5
148	165	76	100	42,0	60,2		27,6	52,0
150	162	83	100	43,0	60,1		27,5	52,0
151	168	91	95	44,0	60,1		27,5	52,0
152	165	98	91	46,0	60,0		27,4	52,5
153	152	80	86	51,0	59,9		27,3	53,0
155	174	69	84	54,0	59,9		27,3	54,7
156	188	61	81	56,7	59,8		27,2	56,3
157	187	96	77	59,3	59,8		27,1	58,0
158	185	116	77	62,0	59,7		27,1	59,0
159	184	100	76	62,2	59,6		27,0	60,0
159	183	84	75	62,3	59,6		25,7	60,7
158	181	68	75	62,5	59,5		24,4	61,3
158	180	127	74	62,7	59,5		23,1	62,0
157	179	129	72	62,8	59,4		21,9	60,0
155	178	132	75	63,0	59,3		20,6	58,0
154	176	134	74	63,0	59,3		19,3	58,5
153	175	58	73	63,0	59,2		18,0	59,0
151	174	70	73	59,0	59,2		18,0	54,0
150	172	81	72	56,0	59,1		19,0	49,0
151	171	83	72	48,0	59,0		20,0	47,0
152	170	65	73	47,0	59,0		21,0	45,0
153	168	75	72	46,0	58,9	78,0	22,0	43,0
162	167	80	71	42,3	58,9	76,0	23,0	41,0
171	171	85	70	38,7	58,8	76,5	24,0	44,0
180	174	90	67	35,0	58,7	77,0	25,0	47,0
171	176	95	64	34,0	58,7	77,5	26,7	47,5
162	178	100	62	32,5	58,6	78,0	28,3	48,0
152	178	102	59	31,0	58,6	82,0	30,0	50,5
142	172	103	57	33,0	58,5	86,0	29,5	53,0
132	147,5	95	56	35,0	58,4	86,0	29,0	49,5
143	123	87	55	37,0	58,4	86,0	29,3	46,0
154	108	82	54	37,0	58,3	83,0	29,7	45,0
156	93	80	55	37,0	58,3	80,0	30,0	44,0
161	89	77	56	38,0	58,2	77,0	31,3	38,0
161	89	68	55	39,0	58,1	83,0	32,7	32,0
162	85	60	54	41,5	58,1	89,0	34,0	31,0
148	90	51	55	44,0	58,0	86,5	35,3	30,0
129	94	53	55	44,0	58,0	84,0	36,7	29,5
